ID_Venda,ID_Produto,ID_Cliente,ID_Tempo,ID_Plataforma,ID_Promocao,Quantidade,Preco_Unitario,Desconto_Percentual,Receita_Total,Custo_Total,Lucro_Bruto,Margem_Percentual,Canal_Venda,Forma_Pagamento,Data_Venda,Categoria,Dias_Apos_Lancamento,Midia_Fisica_Digital
VND00147,PRD003,CLI074,TMP0089,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,PIX,2024-03-29,Jogos,770,Físico e Digital
VND00148,PRD003,CLI021,TMP0952,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,App Mobile,Boleto,2026-08-09,Jogos,1633,Físico e Digital
VND00149,PRD003,CLI027,TMP0539,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Cartão Débito,2025-06-22,Jogos,1220,Físico e Digital
VND00150,PRD003,CLI036,TMP1078,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Cartão Crédito,2026-12-13,Jogos,1759,Físico e Digital
VND00151,PRD003,CLI020,TMP0002,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,Loja Física,PIX,2024-01-02,Jogos,683,Físico e Digital
VND00152,PRD003,CLI054,TMP0585,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Cartão Crédito,2025-08-07,Jogos,1266,Físico e Digital
VND00153,PRD003,CLI063,TMP0002,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Boleto,2024-01-02,Jogos,683,Físico e Digital
VND00154,PRD003,CLI030,TMP0674,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Boleto,2025-11-04,Jogos,1355,Físico e Digital
VND00155,PRD003,CLI060,TMP0023,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,Loja Física,PIX,2024-01-23,Jogos,704,Físico e Digital
VND00156,PRD003,CLI011,TMP0027,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Boleto,2024-01-27,Jogos,708,Físico e Digital
VND00157,PRD003,CLI034,TMP0019,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Boleto,2024-01-19,Jogos,700,Físico e Digital
VND00158,PRD003,CLI041,TMP0624,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Cartão Débito,2025-09-15,Jogos,1305,Físico e Digital
VND00159,PRD003,CLI068,TMP0755,PLT001,PROMO000,2,199.90,0.00,399.80,259.80,140.00,35.02,E-commerce,Cartão Débito,2026-01-24,Jogos,1436,Físico e Digital
VND00160,PRD003,CLI001,TMP0005,PLT001,PROMO000,1,199.90,0.00,199.90,129.90,70.00,35.02,E-commerce,Cartão Crédito,2024-01-05,Jogos,686,Físico e Digital
VND00161,PRD004,CLI028,TMP1040,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,PIX,2026-11-05,Jogos,65,Físico e Digital
VND00162,PRD004,CLI014,TMP1005,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,E-commerce,Cartão Crédito,2026-10-01,Jogos,30,Físico e Digital
VND00163,PRD004,CLI031,TMP1038,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,Cartão Débito,2026-11-03,Jogos,63,Físico e Digital
VND00164,PRD004,CLI014,TMP1061,PLT001,PROMO015,2,341.91,10.00,683.82,499.80,184.02,26.91,E-commerce,Cartão Crédito,2026-11-26,Jogos,86,Físico e Digital
VND00165,PRD004,CLI027,TMP1072,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Débito,2026-12-07,Jogos,97,Físico e Digital
VND00166,PRD004,CLI018,TMP0976,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Crédito,2026-09-02,Jogos,1,Físico e Digital
VND00167,PRD004,CLI073,TMP1022,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Débito,2026-10-18,Jogos,47,Físico e Digital
VND00168,PRD004,CLI055,TMP1094,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Boleto,2026-12-29,Jogos,119,Físico e Digital
VND00169,PRD004,CLI048,TMP0985,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Crédito,2026-09-11,Jogos,10,Físico e Digital
VND00170,PRD004,CLI028,TMP1084,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Débito,2026-12-19,Jogos,109,Físico e Digital
VND00171,PRD004,CLI015,TMP0986,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,E-commerce,PIX,2026-09-12,Jogos,11,Físico e Digital
VND00172,PRD004,CLI071,TMP1065,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,PIX,2026-11-30,Jogos,90,Físico e Digital
VND00173,PRD004,CLI016,TMP0980,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-09-06,Jogos,5,Físico e Digital
VND00174,PRD004,CLI044,TMP1025,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,Cartão Crédito,2026-10-21,Jogos,50,Físico e Digital
VND00175,PRD004,CLI056,TMP1063,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Débito,2026-11-28,Jogos,88,Físico e Digital
VND00176,PRD004,CLI016,TMP1030,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Débito,2026-10-26,Jogos,55,Físico e Digital
VND00177,PRD004,CLI006,TMP0993,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,E-commerce,Boleto,2026-09-19,Jogos,18,Físico e Digital
VND00178,PRD004,CLI051,TMP1049,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Crédito,2026-11-14,Jogos,74,Físico e Digital
VND00179,PRD004,CLI023,TMP1002,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-09-28,Jogos,27,Físico e Digital
VND00180,PRD004,CLI031,TMP0982,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,PIX,2026-09-08,Jogos,7,Físico e Digital
VND00181,PRD004,CLI072,TMP1058,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,E-commerce,Boleto,2026-11-23,Jogos,83,Físico e Digital
VND00182,PRD004,CLI018,TMP0979,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,Cartão Crédito,2026-09-05,Jogos,4,Físico e Digital
VND00183,PRD004,CLI053,TMP1002,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Crédito,2026-09-28,Jogos,27,Físico e Digital
VND00184,PRD004,CLI013,TMP0982,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,E-commerce,Cartão Débito,2026-09-08,Jogos,7,Físico e Digital
VND00185,PRD004,CLI046,TMP1093,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-12-28,Jogos,118,Físico e Digital
VND00186,PRD004,CLI040,TMP1009,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,Cartão Débito,2026-10-05,Jogos,34,Físico e Digital
VND00187,PRD004,CLI038,TMP1012,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,E-commerce,Boleto,2026-10-08,Jogos,37,Físico e Digital
VND00188,PRD004,CLI032,TMP1003,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Débito,2026-09-29,Jogos,28,Físico e Digital
VND00189,PRD004,CLI048,TMP1004,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,PIX,2026-09-30,Jogos,29,Físico e Digital
VND00190,PRD004,CLI063,TMP1068,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,E-commerce,Boleto,2026-12-03,Jogos,93,Físico e Digital
VND00191,PRD004,CLI040,TMP0986,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,Cartão Débito,2026-09-12,Jogos,11,Físico e Digital
VND00192,PRD004,CLI027,TMP1063,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,PIX,2026-11-28,Jogos,88,Físico e Digital
VND00193,PRD004,CLI017,TMP1016,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Boleto,2026-10-12,Jogos,41,Físico e Digital
VND00194,PRD004,CLI072,TMP0979,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Débito,2026-09-05,Jogos,4,Físico e Digital
VND00195,PRD004,CLI040,TMP0984,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Débito,2026-09-10,Jogos,9,Físico e Digital
VND00196,PRD004,CLI031,TMP0980,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Débito,2026-09-06,Jogos,5,Físico e Digital
VND00197,PRD004,CLI009,TMP0987,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Cartão Débito,2026-09-13,Jogos,12,Físico e Digital
VND00198,PRD004,CLI032,TMP1041,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Débito,2026-11-06,Jogos,66,Físico e Digital
VND00199,PRD004,CLI044,TMP0997,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Crédito,2026-09-23,Jogos,22,Físico e Digital
VND00200,PRD004,CLI068,TMP0978,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-09-04,Jogos,3,Físico e Digital
VND00201,PRD004,CLI025,TMP1092,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,E-commerce,PIX,2026-12-27,Jogos,117,Físico e Digital
VND00202,PRD004,CLI067,TMP0975,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-09-01,Jogos,0,Físico e Digital
VND00203,PRD004,CLI024,TMP1045,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-11-10,Jogos,70,Físico e Digital
VND00204,PRD004,CLI039,TMP1069,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,App Mobile,Cartão Crédito,2026-12-04,Jogos,94,Físico e Digital
VND00205,PRD004,CLI075,TMP1034,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,Loja Física,Cartão Débito,2026-10-30,Jogos,59,Físico e Digital
VND00206,PRD004,CLI020,TMP0975,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,E-commerce,Cartão Débito,2026-09-01,Jogos,0,Físico e Digital
VND00207,PRD004,CLI021,TMP1076,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,App Mobile,Boleto,2026-12-11,Jogos,101,Físico e Digital
VND00208,PRD004,CLI045,TMP0986,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,E-commerce,Cartão Débito,2026-09-12,Jogos,11,Físico e Digital
VND00209,PRD004,CLI035,TMP0999,PLT001,PROMO000,2,379.90,0.00,759.80,499.80,260.00,34.22,Loja Física,Cartão Débito,2026-09-25,Jogos,24,Físico e Digital
VND00210,PRD004,CLI071,TMP1005,PLT001,PROMO000,1,379.90,0.00,379.90,249.90,130.00,34.22,E-commerce,Boleto,2026-10-01,Jogos,30,Físico e Digital
VND00211,PRD005,CLI043,TMP0675,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,PIX,2025-11-05,Jogos,132,Físico e Digital
VND00212,PRD005,CLI069,TMP0695,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Cartão Crédito,2025-11-25,Jogos,152,Físico e Digital
VND00213,PRD005,CLI011,TMP0745,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Boleto,2026-01-14,Jogos,202,Físico e Digital
VND00214,PRD005,CLI017,TMP0597,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Cartão Débito,2025-08-19,Jogos,54,Físico e Digital
VND00215,PRD005,CLI018,TMP0546,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,PIX,2025-06-29,Jogos,3,Físico e Digital
VND00216,PRD005,CLI029,TMP0601,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,PIX,2025-08-23,Jogos,58,Físico e Digital
VND00217,PRD005,CLI009,TMP0567,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,PIX,2025-07-20,Jogos,24,Físico e Digital
VND00218,PRD005,CLI054,TMP0727,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Boleto,2025-12-27,Jogos,184,Físico e Digital
VND00219,PRD005,CLI058,TMP0568,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Cartão Débito,2025-07-21,Jogos,25,Físico e Digital
VND00220,PRD005,CLI017,TMP0568,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,Cartão Débito,2025-07-21,Jogos,25,Físico e Digital
VND00221,PRD005,CLI061,TMP0617,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,PIX,2025-09-08,Jogos,74,Físico e Digital
VND00222,PRD005,CLI053,TMP0571,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,App Mobile,PIX,2025-07-24,Jogos,28,Físico e Digital
VND00223,PRD005,CLI067,TMP0561,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Cartão Débito,2025-07-14,Jogos,18,Físico e Digital
VND00224,PRD005,CLI030,TMP0868,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,App Mobile,Cartão Débito,2026-05-17,Jogos,325,Físico e Digital
VND00225,PRD005,CLI070,TMP0746,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,PIX,2026-01-15,Jogos,203,Físico e Digital
VND00226,PRD005,CLI046,TMP0633,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Cartão Crédito,2025-09-24,Jogos,90,Físico e Digital
VND00227,PRD005,CLI062,TMP1072,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,PIX,2026-12-07,Jogos,529,Físico e Digital
VND00228,PRD005,CLI020,TMP0969,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,App Mobile,Cartão Crédito,2026-08-26,Jogos,426,Físico e Digital
VND00229,PRD005,CLI030,TMP1040,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,PIX,2026-11-05,Jogos,497,Físico e Digital
VND00230,PRD005,CLI016,TMP0824,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,App Mobile,Cartão Débito,2026-04-03,Jogos,281,Físico e Digital
VND00231,PRD005,CLI009,TMP0874,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,PIX,2026-05-23,Jogos,331,Físico e Digital
VND00232,PRD005,CLI016,TMP0560,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Boleto,2025-07-13,Jogos,17,Físico e Digital
VND00233,PRD005,CLI074,TMP0563,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,Boleto,2025-07-16,Jogos,20,Físico e Digital
VND00234,PRD005,CLI061,TMP0954,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Cartão Débito,2026-08-11,Jogos,411,Físico e Digital
VND00235,PRD005,CLI016,TMP0628,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Cartão Débito,2025-09-19,Jogos,85,Físico e Digital
VND00236,PRD005,CLI010,TMP0610,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Boleto,2025-09-01,Jogos,67,Físico e Digital
VND00237,PRD005,CLI018,TMP0877,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Cartão Débito,2026-05-26,Jogos,334,Físico e Digital
VND00238,PRD005,CLI062,TMP0552,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,Cartão Crédito,2025-07-05,Jogos,9,Físico e Digital
VND00239,PRD005,CLI075,TMP0572,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Boleto,2025-07-25,Jogos,29,Físico e Digital
VND00240,PRD005,CLI063,TMP0750,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Boleto,2026-01-19,Jogos,207,Físico e Digital
VND00241,PRD005,CLI050,TMP0565,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,Loja Física,Cartão Débito,2025-07-18,Jogos,22,Físico e Digital
VND00242,PRD005,CLI029,TMP0550,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Cartão Crédito,2025-07-03,Jogos,7,Físico e Digital
VND00243,PRD005,CLI052,TMP0549,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,Loja Física,Cartão Crédito,2025-07-02,Jogos,6,Físico e Digital
VND00244,PRD005,CLI072,TMP0575,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Cartão Débito,2025-07-28,Jogos,32,Físico e Digital
VND00245,PRD005,CLI020,TMP0558,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Cartão Débito,2025-07-11,Jogos,15,Físico e Digital
VND00246,PRD005,CLI013,TMP1064,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,PIX,2026-11-29,Jogos,521,Físico e Digital
VND00247,PRD005,CLI014,TMP0550,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Boleto,2025-07-03,Jogos,7,Físico e Digital
VND00248,PRD005,CLI058,TMP0564,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Cartão Débito,2025-07-17,Jogos,21,Físico e Digital
VND00249,PRD005,CLI039,TMP0892,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,PIX,2026-06-10,Jogos,349,Físico e Digital
VND00250,PRD005,CLI072,TMP0558,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,PIX,2025-07-11,Jogos,15,Físico e Digital
VND00251,PRD005,CLI003,TMP0912,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,Loja Física,Cartão Débito,2026-06-30,Jogos,369,Físico e Digital
VND00252,PRD005,CLI031,TMP0791,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,Cartão Crédito,2026-03-01,Jogos,248,Físico e Digital
VND00253,PRD005,CLI032,TMP0709,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Boleto,2025-12-09,Jogos,166,Físico e Digital
VND00254,PRD005,CLI027,TMP0551,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,E-commerce,Cartão Crédito,2025-07-04,Jogos,8,Físico e Digital
VND00255,PRD005,CLI023,TMP0578,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,Boleto,2025-07-31,Jogos,35,Físico e Digital
VND00256,PRD005,CLI029,TMP0570,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,App Mobile,PIX,2025-07-23,Jogos,27,Físico e Digital
VND00257,PRD005,CLI037,TMP0684,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,App Mobile,PIX,2025-11-14,Jogos,141,Físico e Digital
VND00258,PRD005,CLI025,TMP0552,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,Loja Física,Cartão Débito,2025-07-05,Jogos,9,Físico e Digital
VND00259,PRD005,CLI005,TMP0619,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Boleto,2025-09-10,Jogos,76,Físico e Digital
VND00260,PRD005,CLI053,TMP0615,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,App Mobile,Boleto,2025-09-06,Jogos,72,Físico e Digital
VND00261,PRD005,CLI027,TMP0571,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Cartão Crédito,2025-07-24,Jogos,28,Físico e Digital
VND00262,PRD005,CLI024,TMP0665,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,Loja Física,PIX,2025-10-26,Jogos,122,Físico e Digital
VND00263,PRD005,CLI068,TMP0547,PLT001,PROMO000,1,329.90,0.00,329.90,214.90,115.00,34.86,Loja Física,Boleto,2025-06-30,Jogos,4,Físico e Digital
VND00264,PRD005,CLI061,TMP0711,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,E-commerce,Cartão Débito,2025-12-11,Jogos,168,Físico e Digital
VND00265,PRD005,CLI064,TMP0544,PLT001,PROMO000,2,329.90,0.00,659.80,429.80,230.00,34.86,Loja Física,Cartão Débito,2025-06-27,Jogos,1,Físico e Digital
VND00266,PRD006,CLI056,TMP1046,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,App Mobile,PIX,2026-11-11,Jogos,257,Físico e Digital
VND00267,PRD006,CLI056,TMP0856,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,App Mobile,Boleto,2026-05-05,Jogos,67,Físico e Digital
VND00268,PRD006,CLI021,TMP1062,PLT001,PROMO012,1,244.93,30.00,244.93,224.90,"46,101.00",8.18,E-commerce,Cartão Crédito,2026-11-27,Jogos,273,Físico e Digital
VND00269,PRD006,CLI031,TMP0874,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,PIX,2026-05-23,Jogos,85,Físico e Digital
VND00270,PRD006,CLI030,TMP0856,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,PIX,2026-05-05,Jogos,67,Físico e Digital
VND00271,PRD006,CLI018,TMP1064,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,App Mobile,Boleto,2026-11-29,Jogos,275,Físico e Digital
VND00272,PRD006,CLI071,TMP0820,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,PIX,2026-03-30,Jogos,31,Físico e Digital
VND00273,PRD006,CLI001,TMP0849,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,Cartão Débito,2026-04-28,Jogos,60,Físico e Digital
VND00274,PRD006,CLI062,TMP0876,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,App Mobile,Cartão Crédito,2026-05-25,Jogos,87,Físico e Digital
VND00275,PRD006,CLI008,TMP0819,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,App Mobile,Cartão Débito,2026-03-29,Jogos,30,Físico e Digital
VND00276,PRD006,CLI068,TMP0854,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,E-commerce,Cartão Débito,2026-05-03,Jogos,65,Físico e Digital
VND00277,PRD006,CLI072,TMP0989,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,E-commerce,PIX,2026-09-15,Jogos,200,Físico e Digital
VND00278,PRD006,CLI067,TMP0813,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,E-commerce,PIX,2026-03-23,Jogos,24,Físico e Digital
VND00279,PRD006,CLI054,TMP0962,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,Loja Física,Boleto,2026-08-19,Jogos,173,Físico e Digital
VND00280,PRD006,CLI059,TMP0928,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,E-commerce,Cartão Crédito,2026-07-16,Jogos,139,Físico e Digital
VND00281,PRD006,CLI044,TMP0850,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,App Mobile,Boleto,2026-04-29,Jogos,61,Físico e Digital
VND00282,PRD006,CLI043,TMP0790,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,PIX,2026-02-28,Jogos,1,Físico e Digital
VND00283,PRD006,CLI002,TMP0822,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,Loja Física,Cartão Crédito,2026-04-01,Jogos,33,Físico e Digital
VND00284,PRD006,CLI059,TMP0875,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,Cartão Crédito,2026-05-24,Jogos,86,Físico e Digital
VND00285,PRD006,CLI028,TMP1054,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,App Mobile,Cartão Crédito,2026-11-19,Jogos,265,Físico e Digital
VND00286,PRD006,CLI013,TMP0873,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,App Mobile,Cartão Crédito,2026-05-22,Jogos,84,Físico e Digital
VND00287,PRD006,CLI003,TMP1042,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,E-commerce,Boleto,2026-11-07,Jogos,253,Físico e Digital
VND00288,PRD006,CLI050,TMP0807,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,E-commerce,Cartão Crédito,2026-03-17,Jogos,18,Físico e Digital
VND00289,PRD006,CLI025,TMP0929,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,PIX,2026-07-17,Jogos,140,Físico e Digital
VND00290,PRD006,CLI017,TMP0821,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,E-commerce,Cartão Débito,2026-03-31,Jogos,32,Físico e Digital
VND00291,PRD006,CLI034,TMP0817,PLT001,PROMO000,2,349.90,0.00,699.80,449.80,250.00,35.72,Loja Física,Cartão Crédito,2026-03-27,Jogos,28,Físico e Digital
VND00292,PRD006,CLI065,TMP0940,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,App Mobile,PIX,2026-07-28,Jogos,151,Físico e Digital
VND00293,PRD006,CLI003,TMP0813,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,E-commerce,Cartão Crédito,2026-03-23,Jogos,24,Físico e Digital
VND00294,PRD006,CLI070,TMP0816,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,E-commerce,PIX,2026-03-26,Jogos,27,Físico e Digital
VND00295,PRD006,CLI003,TMP0817,PLT001,PROMO000,1,349.90,0.00,349.90,224.90,125.00,35.72,E-commerce,Cartão Crédito,2026-03-27,Jogos,28,Físico e Digital
